SUBJECT,SESSION,IGMeanInverseRT,IGMean,IGShape
P,70,2.49594361059647,739.2818582936764,840.6980663717225
P,71,2.620375996741635,407.918629660011,4922.229251775743
P,72,2.9563801708872117,361.683899286001,5572.755506758651
P,73,2.6936094064199176,516.8891037476601,1418.8550723716708
P,74,2.4824637347540826,510.0803302094051,1820.7909502375267
P,75,3.0746758319688086,337.4235169675728,10104.499584821642
P,76,3.1212247566931692,353.15758834734976,4224.792323899047
P,77,3.2773951874754084,325.42048183020995,4807.240609814095
P,78,2.9618905470831893,346.3033765533197,12218.962561464394
P,79,3.0779906525313225,335.9715222068927,7520.397649462579
P,80,3.4090029757320104,298.8721427144656,15674.008987843032
P,81,2.8806481227261083,364.89810373942424,6302.2543349493435
P,82,2.8806960539807767,364.73555326412946,9080.741047720767
P,83,2.972458355987379,366.12714953979304,4974.624977415103
P,84,2.510904609444718,430.21354750846143,4570.523040217957
P,85,1.6817913917020384,1703.857989445151,934.065015535192
P,86,2.678503056638001,503.3352765996723,1485.7379371023112
P,87,3.0854479728318975,406.80640011329626,1614.890922847371
P,88,3.091679204120338,360.56021571600627,3569.24272015014
P,89,3.0717945114176564,358.27973116344015,4051.749122228949
P,90,2.9726342377467487,369.5343729017114,3737.015558002315
P,91,3.0458508656603502,354.0693699289119,4781.385608593953
P,92,3.0910734955792867,339.4371161746916,8839.962313429985
P,93,2.705960559011681,414.64608664746646,3299.232601273849
P,94,2.5160298491530337,426.0133753641894,5058.227783387454
P,95,2.8944885536853278,392.60956784611665,3285.8848588759984
P,96,2.7985047238870524,386.75608784653764,4128.57268162966
P,97,2.4852369359848394,457.05114049648944,3710.587135047988
P,98,2.408983045701411,455.0521035566115,4310.018966928604
P,99,1.903112836282798,1268.5264902103422,886.9126596106703
P,100,1.8814866706642979,1249.9697992137737,879.4264538230481
P,101,1.212885608582594,4363.667624777186,1082.8634991548522
P,102,3.150019466902338,340.0720490829315,5277.2045824026945
P,103,3.0865290663698284,345.8040879141783,4801.075742501161
P,104,3.410276225738028,301.9633243443516,9377.470823179478
P,105,3.0130520494487305,346.77752242558677,7231.613209154495
P,106,2.722035077032346,384.05788253157465,7034.312692241132
P,107,2.7630900347947325,390.2904115805655,5185.220348221109
P,108,3.236349718376596,319.27402198351376,9391.626446543612
P,109,2.957116251826761,366.77941989403456,4611.649035199935
P,110,2.7124454981819737,401.95884267436276,4373.881408362722
P,111,2.6319070517926155,413.4676665671468,4210.322020698234
P,112,2.7948384580796857,412.5785962159877,3292.2861326075863
P,113,2.552379134736811,413.0929696937123,7283.753827601036
P,114,2.920741184116517,372.14207669734895,4919.0653764805065
P,115,2.2798991597916016,635.5648626956108,1407.2538088362926
P,116,3.2334153975213407,337.694549281392,3740.9933966902972
P,117,3.4127967439359583,322.4397938587114,3671.4416630886803
P,118,3.2329738645297574,320.4241786847601,9334.698063684833
P,119,3.377566424496596,310.0088291098089,7738.805080741308
P,120,3.026244373543612,342.01873514952365,10035.665447156473
P,121,2.9253411403679888,359.8955167757898,7401.583218499722
P,122,2.930525036904707,374.7186948134852,3882.213316579098
P,123,2.883657459911783,430.05084088764653,1786.5012893684243
P,124,2.5149893450013123,794.3797986340973,855.9447403735247
P,125,2.3328283237566483,605.7846874087064,1279.5788453673736
P,126,2.9096762416205597,367.700427582824,5126.386762430228
P,127,2.112104397840711,831.7604853539191,978.8956576722278
P,128,2.201526525838762,1347.6290490452263,682.7469787808213
P,129,2.8812590438187735,374.53692861617606,5034.088054059272
P,130,3.684652472316885,280.668938668808,9042.56225153072
P,131,3.0193266579071816,344.5425396141855,11149.754177486317
P,132,3.341062175189303,314.11663510616216,6267.495479787346
P,133,3.3196039416371352,325.2586704064703,3957.219790452409
P,134,3.3932514403366874,305.6938731913814,8532.962630680042
P,135,3.037905811868071,354.19450901666613,5226.582634793881
P,136,2.856397242353364,366.7736694625371,6396.722557904946
P,137,2.6013115209616413,416.87032921335725,5399.644871628886
P,138,3.0992187033193614,336.6060711445963,6162.284265274854
P,139,2.1206745734860215,1345.5475761961504,759.5228650974221
P,140,1.6358763969146533,1299.4798004189881,1018.4114575008176
P,141,1.917655253747352,1735.4201162969646,746.8664367810425
P,142,2.801104998996787,415.3818923013386,2590.250175037247
P,143,2.7457049002638954,449.4589093485083,1790.957266798102
P,144,2.8197570040711133,390.4483620644202,3701.305306889774
P,145,3.1476011344793076,348.3753764982428,3513.933642654422
P,146,3.2251436231326402,336.5671768790923,3225.940093086712
P,147,3.085147108859093,337.81678014894845,7643.161746223659
P,148,3.075651807150047,340.72226674063154,8090.848926163768
P,149,3.099650895573234,346.29475763425813,4779.9342104939315
P,150,2.853142138451514,371.9689574361455,5914.731057542905
P,151,2.8205814882916145,378.75785927412755,6336.228760602677
P,152,3.0131127066995465,346.0355216158968,6731.659248025939
P,153,2.8596665384332516,388.6877208041039,3099.0111208949816
P,154,2.640666748155028,496.81072730281346,1573.4971441812568
P,155,2.46500301210122,482.1280505811844,2496.3137217006906
P,156,1.8183369734945023,959.2198142053744,1327.908571176906
P,157,1.1697793176611067,5435.3512891081045,1011.7653472206932
P,158,3.2563738763137033,328.04230331992585,5738.043858444436
P,159,3.180299639362926,336.10616328046586,5268.380062388736
P,160,3.1125154513609123,333.570600711261,8220.741533760889
P,161,2.9485424327119176,377.42257775371706,3455.2001969443672
P,162,2.7586410965939523,401.41543361060064,3763.491772970126
P,163,3.133526608928721,337.07182464227384,6373.909805100953
P,164,2.971871777742538,366.7910293725862,4260.772581232593
P,165,2.8148169952973943,438.85275740745624,1714.557216194616
P,166,3.120055892920278,347.6444222239893,4521.165222804567
P,167,2.8800811165716556,382.19260288457986,3326.1233975754876
P,168,3.1841291691900935,343.4000288609157,4309.247769930113
P,169,2.8978551413455467,367.2204895128869,6964.314815976936
P,170,2.1514714300302558,1104.7981263136942,834.4148729266866
P,171,2.4496112041944853,524.2173032122712,1629.279400948591
P,172,2.587859941592777,454.4351084490341,2749.6629191437137
P,173,3.4317133110876057,305.0264371630182,5777.599278934768
P,174,2.97117071904471,390.4947804819178,2909.303120680795
P,175,3.3306684485074154,314.5852643684101,5325.971046652081
P,176,3.365515143966613,311.59239423494046,5713.937314979932
P,177,3.118952353879612,333.0343638841092,9324.17641525255
P,178,2.3333541805232842,872.4164711656485,820.3609827585648
P,179,2.005153803282096,2153.3163110203554,643.5672716112493
P,180,2.460127199923449,604.1180673592401,1269.5862694194086
P,181,2.507018454807988,824.8870478853152,729.7603790871348
P,182,2.9389883418653433,352.5502002145133,8076.93440861632
P,183,2.7477781134027186,518.9780486852652,1273.6962898361946
P,184,2.2705835433449675,952.6949950357396,848.6288913589642
P,185,2.874581784572494,380.4317156036429,4439.853457275576
P,186,3.16301038891882,346.62182975165456,3975.2200763430924
P,187,2.854816105684835,371.9448860983794,5945.974296296749
P,188,3.3052486564454435,325.5395690482282,3875.704649186977
P,189,3.2707326860006942,322.624500473564,6516.796735264872
P,190,2.812730727380484,367.8466859449733,12484.220488495024
P,191,2.4779912902307055,423.12994965705934,7863.9350766806565
P,192,2.421483990394414,456.65444211107535,3532.6891205966017
P,193,2.9484143362463184,398.21671300649575,2807.8124806733185
P,194,1.3145441811060599,1900.705570488383,1273.9638638651586
P,195,1.409319224462894,4778.073457052112,781.01835146251
P,196,2.5526350759053287,436.4734275422244,3997.4348316576616
P,197,2.1577925746176265,2045.7079708302251,627.7042303435553
P,198,2.9298132006440847,373.7385286305692,3796.1554944111676
P,199,3.097624021764588,353.6781979493608,4411.166632228963
P,200,2.691735547789686,397.24617096916654,5784.292534564408
P,201,3.174907764778156,330.5345507145462,6390.711321246329
P,202,2.9826601446958594,605.6362719131215,760.7667131188651
P,203,2.7684779419736354,394.971546609338,4222.586166221918
P,204,3.1045694474937813,350.70908740787826,5096.355790135363
P,205,2.6854377708379857,393.94273290615683,6087.170243522994
P,206,2.9257211764861975,372.69624284390244,5203.943285766677
P,207,2.119897785229079,532.8904558526787,4091.192302244545
P,208,2.1789607627350183,708.9533198600319,1277.0764643660095
P,209,1.920675418266202,1059.4813619646227,1050.417909682308
P,210,1.749363851719263,882.4527712290022,1543.808859715058
P,211,2.2213116051116915,1098.009604500082,836.9127402703034
U,17,4.445663035667864,231.07707924149764,9822.034016734382
U,18,4.76541811787491,212.77566131897416,23390.244616443033
U,19,4.732232964746466,213.8165720487436,18046.683451247056
U,20,4.333660538113996,237.00132223860132,7209.463537513014
U,21,4.311994604294499,235.41085783231136,15352.380063486684
U,22,4.505779343661108,223.66245103075278,40323.41883144159
U,23,4.830188976709088,210.28743940721483,14507.067175351787
U,24,4.219335504290687,239.07893954752254,22124.118773267804
U,25,4.022306928812434,253.04833467601478,10603.72298569665
U,26,4.4994709852217945,223.23496248873215,23453.838260950877
U,27,4.907514426943031,209.42679732152655,14098.369320382708
U,28,4.973495146676969,203.5629302628126,16957.80461578882
U,29,4.536686988054656,224.39527743179124,17251.400728874152
U,30,4.791035493051332,211.22367524788436,18777.77306517786
U,31,4.2586863379398725,238.7793441587896,15064.715319182256
U,32,4.111567037030728,257.6270249844553,5322.68493813624
U,33,4.734416112520785,217.00346840819202,8664.28458585689
U,34,4.395263164691176,231.0344996497828,15176.606474179986
U,35,4.930169472337757,206.3645084108448,17151.433211525695
U,36,5.53953484823138,181.69685437004733,30475.31100573434
U,37,4.395899611208369,230.38756891785687,17623.815559901137
U,38,5.150059026971604,198.5240948736133,8003.617354477215
U,39,4.48529272294031,225.90383772387406,14271.058757088758
U,40,4.672878372930086,216.55557288835257,15936.781034377971
U,41,4.7095680162320175,214.220704871344,22845.408227130836
U,42,5.454381914139293,184.52316196686778,21305.287204258944
U,43,5.170339091573514,196.8090825670466,20084.858902942684
U,44,4.370550011931881,232.38121686131635,10582.126242416163
U,45,4.46353495598795,228.33318547967156,11301.950977956198
U,46,4.309726036330462,237.3698539656421,10964.56404441751
U,47,4.848565327922529,212.10949580737764,9686.21515247747
U,48,4.2082249049727345,243.54836491605278,8261.510139351203
U,49,4.885868290963316,213.08534000510215,5061.568431219408
U,50,4.885989942400409,208.1187389680027,9594.636872001796
U,51,4.371032681525989,234.47961215254495,9458.179507978628
U,52,4.897087000267481,206.22704833366447,18225.047997792517
U,53,4.367515433952975,231.26484873160152,26090.62299043206
U,54,4.241109955681057,237.9642004495974,13295.897299406508
U,55,4.4002671691531114,229.55403378622333,24252.213150745618
U,56,4.625120291033605,222.1648051210954,8467.791611199456
U,57,4.683805493059925,220.31631762711396,7119.085646340493
U,58,4.223636309123194,242.2912436400612,10875.999456467192
U,59,3.9813688599574046,255.88497545066323,9089.016881320593
U,60,4.340376191957297,231.9069298815499,15379.51887159927
U,61,4.079492714081875,250.8646090798414,9327.025087274398
U,62,5.020948010608432,203.60444848683062,8677.073765171843
U,63,4.404033729768443,233.1285840395901,8678.082612900687
U,64,4.493239655065884,227.37926310071558,10143.318081997533
U,65,4.90676807967355,208.8254684469656,10252.211281882013
U,66,4.818858893681584,213.31917778986303,8142.2140909926065
U,67,4.263785160099188,242.7048414412611,7508.779409881386
U,68,3.9180840282595617,266.08961695110213,6695.08604989514
U,69,4.6919397011528154,217.94135885557964,5332.322282336807
U,70,3.929381415713239,266.70417854245136,6829.01048127085
U,71,4.474234842897117,228.99090854573384,10102.466559135142
U,72,4.519413856349512,222.5779195644297,25033.601387834176
U,73,4.173546478421992,247.38860305540913,8889.10034028564
U,74,4.489089185589849,228.9894481593088,11280.457985063305
U,75,4.844812731504958,212.76789442191355,7131.1008761205185
U,76,4.015869780544982,275.92850779848146,2691.80370147308
U,77,4.59441348163414,223.53498586727076,8403.708017662802
U,78,5.361759294538558,190.21944687610704,10222.989319923257
U,79,4.869916725961822,208.85205476752606,13084.802350031907
U,80,3.9339699681637947,268.68964412386265,4516.946756201028
U,81,4.388306009567286,236.88876689342877,5965.494212029379
U,82,4.3502833980339775,235.70027622876142,9044.020927123413
U,83,4.156265095502087,246.77719391904074,7503.350792981948
U,84,5.207196413961654,195.20152263943461,9426.908374324441
U,85,5.07040617040285,202.8584148396313,7986.029718777101
U,86,4.608974133337432,228.45247970046657,4290.759090646778
U,87,4.828048396762782,211.2137879771956,9672.355863222734
U,88,4.073041846116214,254.17831928941575,6855.990588933794
U,89,3.838670939677287,268.1376475274405,9690.550204396894
U,90,4.793042699463944,216.84921953067743,6378.179366148682
U,91,5.102108732715753,201.69335638018458,8054.096978614734
U,92,4.756741018953596,214.3036092084151,9099.888259776342
U,93,4.657053828572,219.37980044926738,10938.814395894384
U,94,4.637254527022708,221.08370020791438,7013.797625307558
U,95,4.917974420507386,206.50903817353574,11850.21034116773
U,96,4.3358785768130925,235.69638724987567,11173.911459262816
U,97,3.67275141202241,287.48193544365876,5923.012286433101
U,98,4.1244646092511115,249.3743279500317,8927.293491843346
U,99,3.9419663500440474,259.86159750050285,6985.128258692958
U,100,4.069816158650829,257.6372467892705,5171.3977311965855
U,101,4.299776497008683,235.4584605003029,15060.180823498347
U,102,5.093658768271535,200.38371164114298,10766.372932833177
U,103,4.024484198360106,257.592893986326,6595.902532510941
U,104,3.699371429889493,304.81883606241774,2328.2130618604447
U,105,3.673972171421611,293.13357264885394,3843.718740721093
U,106,3.4717681182479705,322.09945494610355,2741.2076160196657
U,107,5.034202392598213,201.68262517783404,16639.4678264857
U,108,4.720282162818972,216.89707994738927,10055.834001660753
U,109,4.325280954318331,235.43307087038946,11049.15664294536
U,110,3.8287688800769146,269.1192881130274,9524.489132287848
U,111,4.446696430244832,232.568306459795,8848.477159633774
U,112,3.632106180509447,289.2263148832032,6373.636181891242
U,113,5.286368819917678,193.0228874152317,9183.344204253272
U,114,4.024533526156456,253.63842308611515,10376.970895178618
U,115,4.435133135735327,233.7054192527195,7873.854630477502
U,116,4.680591089830867,215.64397515183788,14484.363020895285
U,117,3.8771255699321587,263.85722544269663,9011.602028909356
U,118,4.254772415382828,238.24508795497331,12101.016221276519
U,119,4.602227032480554,226.45794389098566,5351.625171179899
U,120,4.550908069207615,226.09382168807937,7609.976143597939
U,121,3.8611934407609168,273.0553193538385,5637.26055665618
U,122,4.742289070940634,213.17684893695082,16794.440471664875
U,123,4.066902298967982,249.0593216831035,14102.019045530638
U,124,4.591916868348181,219.93865230629726,10549.45837585367
U,125,4.351909548857384,237.33684226995447,5731.389909989215
U,126,4.8807255841477835,211.80766422527168,6934.046082312839
U,127,4.245894608919084,241.24129472386736,8946.474050311566
U,128,4.224556206479479,261.8597163967308,2159.8661677795967
U,129,4.760621996146172,213.56221233423122,11449.236308566407
U,130,4.6469083066267265,220.43144574686886,7374.664310285727
U,131,4.168961441707118,245.5163107258248,10338.162773176256
U,132,4.149226099435378,253.2219772041153,4158.43016852123
U,133,4.122795243948342,260.9147883013552,3532.1615339023692
U,134,4.062459382122695,255.33589347493563,5981.935468033813
U,135,4.6811123429669665,219.15732243863644,8236.628870091718
U,136,4.999855525958349,204.1982306699254,12110.441219125682
U,137,4.835797942014432,210.46877019492553,9894.018996586037
U,138,4.5493184918425165,221.58610432667427,16279.376925119901
U,139,4.403246539792989,230.77789980674174,12820.624720862783
U,140,3.797852707400711,278.7954252431056,5490.199423701245
U,141,3.1756832070798513,389.2597592995968,1522.0479415073771
U,142,4.382198697582583,234.55923797266396,8550.990490546188
U,143,4.9407017503602635,205.0310673111512,15357.974121079375
U,144,4.4717852274567464,226.9264053642794,8736.772894613832
U,145,4.080216821675363,254.53459182821175,8683.485584668044
U,146,3.4780079155752293,301.7157621776772,7140.711133205748
U,147,3.943408317406404,265.24345620700836,5212.471465824923
U,148,3.5297324810586317,324.0411347763225,2287.74209636065
U,149,4.101161105541784,247.10307098732144,12782.755184832522
U,150,4.621751703453173,220.72747316744574,9273.668217911336
U,151,3.931433081271977,260.6801091003158,7565.523779300711
U,152,4.440117048032956,233.07642956440202,8069.831922592517
U,153,3.597674527688964,290.0356670601136,7687.089738857132
U,154,4.319349595203937,236.89469576988515,9250.710474267958
U,155,5.11108742799208,198.5376518441661,11079.566210365236
U,156,4.120791748542447,252.5945106898321,4943.927170865615
U,157,4.178742963091222,245.596367720691,10260.789336508924
U,158,4.0656792862861515,254.28245798437715,8190.382934468155
U,159,4.112442058077842,251.31473688184343,7866.1650074558365
U,160,4.4445116568896825,228.80072073904813,14246.012722462441
L,19,2.2359721618678967,483.2140534509757,5024.224788618166
L,21,2.6317116484281815,424.1541108834219,4224.167058180334
L,22,2.15927164965447,511.2811681592632,6065.200059902779
L,23,2.215606497514715,499.6705589837386,4992.131678719836
L,24,2.7294172995872215,414.5459485687913,3429.946691791504
L,25,2.526873144626288,438.8272957859759,4346.614068220875
L,26,2.5507239789384926,454.66313753210176,2850.7795486890363
L,27,2.942513757913355,398.2814070399776,2273.5340315764265
L,28,2.7581562842872636,400.1995453496076,4017.890370260539
L,29,3.062058905154971,357.97475682665424,3928.974875891254
L,30,2.368639580536233,469.5537532043321,3952.8183425332195
L,31,2.4635992092482644,435.22937698951336,6384.0983110208945
L,32,2.234818019572131,923.8184529416883,782.3811321528445
L,33,1.6861888925356827,1721.5673984208763,886.5575674991032
L,34,2.543135876288227,442.5216451207276,3657.2837314751
L,35,2.905574497508746,366.48082013385914,5949.21620983987
L,36,2.205622648982256,513.7308956768974,3530.6376152399807
L,37,2.326187478991278,462.67149808012914,5798.292227252065
L,38,2.4464809941189696,433.78891661709696,6664.731503013417
L,39,2.2386626857364416,483.7109361202215,5454.7456020364225
L,40,2.63475384973904,425.6154333405335,4003.479299313724
L,41,2.8444582471013726,389.05268855639207,3458.5552911800705
L,42,2.6842067823661298,412.3759914695882,4263.848399400849
L,43,2.463371327591429,441.9430661809101,5766.800195024963
L,44,2.5498181625487275,412.33139557811455,6658.106851074009
L,45,2.556610410415014,427.54586631755706,4646.8457376480355
L,46,1.9835904055792741,639.217403504046,2444.266970084408
L,47,2.1471046074559017,581.9955287370941,2351.678824679858
L,48,2.2126499485300943,494.32203486597473,5362.59036308014
L,49,2.121439340997557,530.4127512756601,4119.548891727044
L,50,1.9869172206910053,560.196390296144,4014.1430197875634
L,51,2.186625932882329,488.38317429407414,6476.369630695377
L,52,2.0397932737560214,516.821627599032,8031.605165877533
L,53,2.090093064161448,528.0555711068744,4635.122559554822
L,54,2.230743800477809,501.6107965827455,3936.6727432302678
L,55,2.1491312036842682,517.105249681619,4798.0574950873415
L,56,2.3150032113923977,519.0960702001222,2485.910765831747
L,57,2.2543085263809477,1050.4304858907437,803.946438648172
L,58,1.9831830379370041,602.9952664831675,3287.4311187016538
L,59,2.652215667080765,462.8050645442023,2204.265479412541
L,60,2.212707654252818,501.37526462196894,4630.978457028213
L,61,1.7324644745418625,729.9986991717899,2578.913064183186
L,62,2.0892142249657155,556.7689727962884,3848.267290840451
L,63,1.7160775074037775,651.3610145363331,4805.057696223227
L,64,2.1008842314004226,591.6065178613569,2424.1047739675073
L,65,2.141634748983857,514.7925910600239,4647.774992346597
L,66,2.135492431603763,527.5794787971315,4891.837662546323
L,67,2.1812165677878657,503.15916394440546,5394.578447565993
L,68,2.147696060861506,505.546170557833,5626.089538855894
L,69,2.1698715333146272,499.8444457089314,6338.3062738270355
L,70,2.064718683971408,883.2800241299977,1071.1855023678286
L,71,2.019340471427355,628.5855558795229,2380.1069041848923
L,73,1.7900424996174789,600.6656778794629,7158.290699760101
L,74,2.033397766742749,552.3005005564621,5036.85916574098
L,75,2.131497379419386,517.1555100697168,4912.276972734988
L,76,1.9386847961062281,606.5514756419184,3896.5321204669663
L,77,1.9950147133731906,612.4971299545573,2762.7155382871633
L,78,2.2621774698638637,529.3187028821333,2557.4568952979826
L,79,2.1238402520976774,532.22673714445,3713.6497574667223
L,80,1.9119398860395838,547.8901103657556,12254.525261790024
L,81,2.142372611459693,587.3287393082041,2251.85937241847
L,82,2.120027393186289,499.3736355497814,10399.259292984734
L,83,2.288730027859929,484.82079281317414,4121.6276853368945
L,84,1.9170069099826546,587.8783061926323,4042.819678119403
L,85,2.0742169137817026,515.0551299959247,7378.017276930743
L,86,1.99950654051189,531.9630169115017,7761.304443893711
L,87,1.552381513640963,2485.966756772062,904.6977032342579
L,88,2.0579524910275437,516.308160710339,7551.394261787461
L,89,2.35182757819815,523.5817790493146,2508.0946233209665
L,90,1.727334274008844,666.7517926101182,4160.426779219474
L,91,2.0897054650713693,620.4046280306295,2055.6599769218546
L,92,2.233066642480699,641.3372559397899,1456.8702992517076
L,93,2.0756937440267587,545.8172585263753,4688.622502556727
L,94,2.0240489961069956,619.1260178698003,2301.956209624512
L,95,1.7786515485518923,641.2752805373359,4115.494788653503
L,96,2.045098903914722,518.4026710302588,8348.977141171215
L,97,1.9710850544417788,618.2658881884397,2745.44114875119
L,98,2.094492967444846,513.9952882516667,7600.710692924183
L,99,1.8649840373334263,578.5720708776081,6233.4101075050285
L,100,1.9266347483535293,608.0566262205065,3703.3275523532952
L,101,2.109064218884324,530.7060971593861,4254.211613917577
L,102,1.6821936972121634,1985.4709837854914,846.6352277376529
L,103,1.6035608325651767,884.6059590619315,1970.7344650222267
L,104,1.7813838420456958,691.3896712030896,2927.194961046064
L,105,2.215482306124759,562.2435080364102,2023.743266710151
L,106,2.03620622935535,551.4144831896422,4479.356650616826
L,107,1.9238952247367866,762.3563136732321,1753.9326188180246
L,108,2.182871741046982,510.39063478728474,4434.567731178847
L,109,1.817016382406766,716.4281657422446,2212.9831918827167
L,110,2.222383529344981,512.2533433414388,3765.1928365433946
L,111,1.804553466436944,645.9009937407673,3854.8104080553467
L,112,2.0954885520010054,513.5767130810145,5447.652625280469
L,113,2.066382299679163,538.5015857730672,4827.286932025272
L,114,1.9930091766642057,537.796780428292,5184.98212647351
L,115,2.0403430863726006,578.9638053741731,3189.2652453982437
L,116,0.7781693165733807,8587.707935860579,1494.3557400564314
L,117,1.4414895405418684,961.8333757371795,2515.021393726678
L,118,2.1119037643721486,503.3217204272678,7266.189613055283
L,119,2.419012707319776,486.2986083325491,2751.169254501878
L,120,2.5794573024989487,424.06788995958095,4985.137011338191
L,121,2.234608149374038,504.147547866059,4033.7077524295346
L,122,2.1635952693695657,549.4270254993058,3051.7149006157315
L,123,1.9010258879942161,612.0089723172104,2937.314306902254
L,124,2.373741587775431,494.15224034094075,3221.778650257687
L,125,1.9929616422823446,574.7498324425171,4341.39329475096
L,126,1.9258022754114603,632.5310440636432,3278.648862103329
L,127,1.6941068067535932,636.2795707893245,8081.227181962502
L,128,2.229384646686427,782.0101384413906,1017.2329659614766
L,129,1.9920019882853206,544.1417682579781,5962.55524780343
L,130,1.8569029001780266,584.9670393252853,5911.764552745931
L,131,2.345385095965398,488.67418264676803,3547.6333693367665
L,132,1.9974674846953835,559.7848633855508,5373.585169902975
L,133,2.064862783664093,569.9477047557813,3168.404805309168
L,134,2.363601048226702,458.17795257583276,5804.109081947891
L,135,2.198184140853334,491.2450383684847,6618.309758571998
L,136,2.1319607488153376,488.58437781239206,15448.018449479225
L,137,2.1000927875026645,516.1124021635638,5931.808778547178
L,138,2.0051237680630964,519.6462477525373,11083.12504778317
L,139,1.9582769083856209,532.704522445879,10047.012841238426
L,140,1.8986511038788962,595.6914134991882,5000.924167344519
L,141,2.059754170778481,525.4202646083777,6785.700191128773
L,142,1.7343994338945408,687.740227182377,3679.959607445584
L,143,1.6484906541227926,669.6242382541933,6283.458783175897
L,144,1.9200330628703797,595.812427804523,4424.1563939677
L,145,1.7311785094520957,1106.8706770436875,1211.3829355266016
L,146,1.8138374948840832,604.6386187227768,6415.823521994469
L,147,2.0315707198866777,668.5689153866733,1785.5567715974178
L,148,1.8720734261775858,642.1375066831031,3042.3014717413635
L,149,2.1952210975672664,484.97963124998205,7724.902062703964
L,150,2.0346366474220856,546.6926896120168,4694.770847245647
L,151,2.017044293571946,549.7609462764088,5509.411528373546
L,152,1.7324830821739754,696.3995249716293,3531.018872756782
L,153,2.0279204219535965,529.0988380498146,7952.701967827894
L,154,2.125222387072557,503.486857022727,6956.128716434823
L,155,1.7545441994786284,659.9274173842871,4705.717979640949
L,156,2.0574599986102067,512.7476686475579,7406.423901571951
L,157,1.9241274498666332,560.252340886579,8049.425596029906
L,158,1.659532060071871,798.7872272881395,2409.8189667212264
L,159,1.2165301683496414,4173.948415998265,1086.4209658901773
L,160,1.8877121863441158,600.0714602283954,4593.681213844479
L,161,2.090772477829938,653.9475295145643,1709.1219745557628
L,162,2.0974858054310683,506.8127502425209,6267.236162651528
L,163,2.366935492320152,448.23969958309385,6265.388669414455
L,164,2.089721855400683,501.05166134370694,8504.447771473047
L,165,1.897995031729395,628.66559012803,3093.4505464776134
L,166,2.032749247183576,525.1472942951907,7232.413186546521
L,167,2.1357253872550466,538.4546307026249,4217.0522595151215
L,168,1.7249241673333244,643.4168399146995,5072.987566105712
L,169,1.962820965062491,553.2063832642183,6086.594304602303
L,170,1.7926764820268857,627.9444579532844,4277.745923153777
L,171,1.6990558243263658,700.7478747130037,3631.0579819900477
L,172,1.7356824197501852,690.7416896395891,3800.2166851992374
L,173,1.8001431842433453,631.2420476514842,4771.158570457835
L,174,2.102113617236155,519.7265397080097,6473.068091365813
L,175,2.3240040265431823,488.07820189376207,4304.623406312191
L,176,1.8876980947268351,639.27026807325,3026.192022914337
L,177,1.5717423402489945,899.5014166989843,2128.572797936042
L,178,1.888020081647267,550.633774604555,12025.45277139827
L,179,0.7869060940140882,7310.035318252426,1496.608676770349
L,180,2.0691549881062268,539.3643081694464,4996.876698968527
L,181,1.8717567616615611,610.1002825308708,4829.39851359078
L,182,1.2120965358152955,3306.6645810910827,1068.337502718168
L,183,2.1911164715671365,1055.2146813173047,731.6580668442131
L,184,1.5813988890915647,733.2723924339622,4724.20713733097
L,185,1.6927403089284427,666.3241807360839,4848.723832503141
L,186,1.7953654862342192,639.6652525210127,3793.3245212023107
L,187,1.4446052233415605,905.5632790446065,2773.967025723924
L,188,1.9517757944905316,575.2578682996276,5623.460993554522
L,189,1.762489349863066,783.0899777962725,2108.897272079715
L,190,1.7972801730387955,713.7578441947364,2394.1545567922226
L,191,1.6117634444533684,734.6979053111077,3929.1292542325737
L,192,1.89479741034356,583.4785230198075,4620.144169845199
L,193,2.2034162710743352,781.1878839884358,1201.3503096579611
L,194,1.9596807161947014,535.4139596427905,11403.11171103002
L,195,1.7813467031956023,652.392153008702,4333.670659014922
L,196,1.8353570361966904,667.284788880899,2796.474882184583
L,197,1.8779373830863024,582.9129525023225,6813.50401581938
L,198,1.9336412717033684,619.6059264535305,3075.5926839200756
L,199,1.6385724716347116,742.4012222766751,3248.076728553795
L,200,1.905844891854169,1425.0311317008277,838.4758104771934
L,201,1.5509865359166888,895.5165965353866,2564.8360729751394
L,202,2.030425427191754,531.0424374585521,7701.219178674943
L,203,2.104554353268192,562.4471341225889,3293.6064836306914
L,204,1.8740841220346252,692.7693504199951,2377.014411158971
L,205,1.9872522063159639,611.7346947403113,2956.439560471757
L,206,1.882624246436507,636.0535943645226,3143.060277711676
L,207,1.6825578342179934,644.487543859635,5076.509582153869
L,208,1.6055846087276444,701.0909378290685,5053.783993566604
L,209,1.6528328098995884,710.8541710384427,3546.12837709311
L,210,1.8058916080765912,634.9567966466237,4061.9098361385577
L,211,1.4759229867113424,909.9137241766159,2767.9523228452326
L,212,1.6985981957116563,709.3914431155796,3369.4924020040044
L,213,1.6550478234234296,722.6920093421521,3915.1550917959303
L,214,1.377746481513654,2686.6736192403873,1022.3694283460619
L,215,1.2977505177764828,1098.4144551926863,2412.7137291921886
R,19,3.522450804349571,292.8647829132767,8603.743393608438
R,20,3.617529916587834,284.1289867680191,13260.997852028115
R,21,3.755131506710977,274.605976768256,9298.611342862336
R,22,3.805384557226084,271.80905090341133,8136.248228353047
R,23,3.9610376123307596,263.1635859399564,6971.942360476313
R,24,4.252797678668467,242.62462425957827,7339.0522209976925
